city,userid,day,hour,tracks,artists,genres
springfield,3A7EA0E1,friday,13,1,1,1
springfield,3A7EA0E1,friday,20,3,3,1
springfield,3A7EA0E1,wednesday,20,1,1,1
springfield,3A82A917,friday,9,1,1,1
springfield,3A837A3D,monday,20,1,1,1
springfield,3A8B7A29,monday,8,1,1,1
springfield,3A8CD1F5,friday,13,1,1,1
springfield,3A916849,wednesday,13,1,1,1
springfield,3A925D3A,friday,14,1,1,1
springfield,3A93D5D1,friday,13,1,1,1
springfield,3A9AE669,monday,13,1,1,1
springfield,3A9B1806,friday,20,1,1,1
springfield,3A9CAC3D,monday,20,1,1,1
springfield,3A9E4586,wednesday,10,1,1,1
springfield,3A9FADAE,monday,13,1,1,1
springfield,3AA06635,monday,14,1,1,1
springfield,3AA095C8,monday,8,1,1,1
springfield,3AA343B1,monday,8,1,1,1
springfield,3AA343B1,wednesday,9,1,1,1
springfield,3AA69356,monday,13,2,2,1
springfield,3AA69356,monday,14,2,2,1
springfield,3AA7B49F,monday,21,1,1,1
springfield,3AADA822,friday,20,2,2,2
springfield,3AADA822,friday,21,1,1,1
springfield,3AADBD2F,monday,9,1,1,1
springfield,3AAE8897,wednesday,9,1,1,1
springfield,3AAF92EF,monday,13,1,1,1
springfield,3AB1E7B5,friday,21,10,10,6
springfield,3AB1E7B5,friday,22,4,4,3
springfield,3AB1E7B5,monday,20,9,9,5
springfield,3AB1E7B5,wednesday,20,1,1,1
springfield,3AB291AD,monday,9,1,1,1
springfield,3AB2ABF8,friday,20,2,2,2
springfield,3AB2ABF8,monday,20,1,1,1
springfield,3AB2ABF8,monday,21,3,3,2
springfield,3AB2E36B,monday,13,1,1,1
springfield,3AB4355A,friday,9,1,1,1
springfield,3AB87CB5,wednesday,21,1,1,1
springfield,3AB96C57,friday,13,2,2,1
springfield,3ABA6C46,monday,21,2,2,2
springfield,3ABF3ECE,friday,14,1,1,1
springfield,3AC14905,wednesday,21,1,1,1
springfield,3AC82E2E,friday,13,1,1,1
springfield,3AC965C6,monday,21,2,2,2
springfield,3ACCB449,monday,9,1,1,1
springfield,3ACEECAA,monday,8,1,1,1
springfield,3AD017C9,friday,21,1,1,1
springfield,3AD11B20,friday,9,1,1,1
springfield,3AD2E475,wednesday,20,1,1,1
springfield,3AD3336C,monday,8,1,1,1
springfield,3AD64B63,monday,20,1,1,1
springfield,3AD83567,friday,8,1,1,1
springfield,3ADC9874,monday,8,2,2,2
springfield,3ADD594C,friday,9,1,1,1
springfield,3ADDC387,friday,13,1,1,1
springfield,3ADF023,monday,14,1,1,1
springfield,3AE0869,friday,9,1,1,1
springfield,3AE13CAC,friday,21,1,1,1
springfield,3AE21387,friday,9,1,1,1
springfield,3AE3A86F,wednesday,20,1,1,1
springfield,3AE46C64,wednesday,9,1,1,1
springfield,3AE4AE95,friday,21,1,1,1
springfield,3AE7AEFA,friday,20,1,1,1
springfield,3AE8A131,monday,14,1,1,1
springfield,3AED4D06,wednesday,20,1,1,1
springfield,3AED4D06,wednesday,21,2,2,2
springfield,3AEE2F38,friday,8,2,2,2
springfield,3AEE2F38,wednesday,9,1,1,1
springfield,3AEEA698,friday,8,2,2,2
springfield,3AEEA698,friday,14,1,1,1
springfield,3AEFCD98,friday,21,1,1,1
springfield,3AF23BEB,monday,21,1,1,1
springfield,3AF8E74F,wednesday,8,1,1,1
springfield,3AF9107F,monday,9,1,1,1
springfield,3AF94611,friday,8,1,1,1
springfield,3AF99B24,friday,8,1,1,1
springfield,3AFA0D3C,wednesday,13,2,2,2
springfield,3AFB8810,wednesday,20,1,1,1
springfield,3AFDA62A,monday,13,1,1,1
springfield,3AFE86F8,monday,8,1,1,1
springfield,3AFE86F8,wednesday,14,1,1,1
springfield,3AFEBD37,friday,8,1,1,1
springfield,3AFEC7AF,friday,13,1,1,1
springfield,3AFEC7AF,friday,14,1,1,1
springfield,3AFECC0C,monday,14,1,1,1
springfield,3B004DB2,monday,14,1,1,1
springfield,3B00A214,wednesday,8,1,1,1
springfield,3B0B8BC3,monday,9,1,1,1
springfield,3B0B8BC3,wednesday,20,1,1,1
springfield,3B0B8BC3,wednesday,21,1,1,1
springfield,3B0CC500,monday,8,1,1,1
springfield,3B105748,monday,8,1,1,1
springfield,3B112FCA,friday,20,2,2,2
springfield,3B112FCA,monday,21,2,2,2
springfield,3B112FCA,wednesday,14,1,1,1
springfield,3B11B375,friday,9,1,1,1
springfield,3B16AB4,friday,8,1,1,1
springfield,3B16AB4,monday,9,1,1,1
springfield,3B176A2,friday,9,2,2,2
springfield,3B1937EA,friday,9,3,3,3
springfield,3B1937EA,friday,21,1,1,1
springfield,3B1DE2A3,monday,21,1,1,1
springfield,3B1ED3C5,monday,8,1,1,1
springfield,3B219158,friday,20,2,2,2
springfield,3B219158,wednesday,13,1,1,1
springfield,3B22D5B7,friday,9,1,1,1
springfield,3B2B44EA,wednesday,21,1,1,1
springfield,3B352D66,friday,20,1,1,1
springfield,3B3549E2,monday,8,1,1,1
springfield,3B362419,friday,13,1,1,1
springfield,3B393ACF,friday,9,1,1,1
springfield,3B3B1A8A,monday,8,1,1,1
springfield,3B3B96E7,wednesday,13,1,1,1
springfield,3B3BA5E3,monday,14,1,1,1
springfield,3B3BBCE9,wednesday,14,1,1,1
springfield,3B3E22DB,friday,20,1,1,1
springfield,3B431D5F,friday,9,1,1,1
springfield,3B435799,monday,13,1,1,1
springfield,3B46761A,friday,20,3,3,3
springfield,3B4C2FA0,friday,9,1,1,1
springfield,3B4D5C44,monday,20,1,1,1
springfield,3B4DE6E,wednesday,15,1,1,1
springfield,3B5478F5,wednesday,21,2,2,2
springfield,3B5542EE,wednesday,8,1,1,1
springfield,3B55CB48,monday,20,1,1,1
springfield,3B5863DE,monday,14,1,1,1
springfield,3B5863DE,wednesday,14,1,1,1
springfield,3B58EB16,monday,21,1,1,1
springfield,3B5ADB0D,monday,14,5,5,3
springfield,3B5B5138,friday,14,1,1,1
springfield,3B5B5138,monday,13,1,1,1
springfield,3B5D3D17,wednesday,8,1,1,1
springfield,3B5DB9D2,friday,13,1,1,1
springfield,3B5ECCE6,friday,14,1,1,1
springfield,3B62192A,monday,9,1,1,1
springfield,3B633747,friday,20,1,1,1
springfield,3B670DC9,friday,9,1,1,1
springfield,3B675F16,friday,20,1,1,1
springfield,3B69ACE8,wednesday,20,1,1,1
springfield,3B6CBF69,wednesday,20,1,1,1
springfield,3B6DFD7,wednesday,9,1,1,1
springfield,3B6E773E,wednesday,9,1,1,1
springfield,3B71D5BC,friday,21,1,1,1
springfield,3B71D5BC,monday,14,1,1,1
springfield,3B726861,friday,21,1,1,1
springfield,3B76F82D,monday,20,2,2,1
springfield,3B76FE9,friday,14,1,1,1
springfield,3B7981C7,monday,13,1,1,1
springfield,3B79B6FA,friday,14,1,1,1
springfield,3B79B6FA,monday,9,1,1,1
springfield,3B7DC69F,wednesday,8,1,1,1
springfield,3B80C13A,friday,13,1,1,1
springfield,3B81C798,wednesday,14,1,1,1
springfield,3B8A096,monday,21,1,1,1
springfield,3B8BAB2,monday,21,1,1,1
springfield,3B8C629C,monday,21,1,1,1
springfield,3B8FD498,wednesday,21,2,2,2
springfield,3B90740E,monday,21,1,1,1
springfield,3B918688,monday,14,1,1,1
springfield,3B9187B2,friday,9,1,1,1
springfield,3B9240D,friday,14,1,1,1
springfield,3B9240D,monday,20,1,1,1
springfield,3B9648DE,friday,13,1,1,1
springfield,3B9648DE,monday,9,1,1,1
springfield,3B9688E8,friday,9,1,1,1
springfield,3B99A393,wednesday,14,1,1,1
springfield,3B9EF1D3,wednesday,21,2,2,1
springfield,3B9F19C1,wednesday,9,1,1,1
springfield,3B9F9BC4,monday,20,1,1,1
springfield,3BA0514F,friday,8,1,1,1
springfield,3BA0514F,friday,9,1,1,1
springfield,3BA3CCD6,monday,14,1,1,1
springfield,3BA4A96C,monday,9,2,2,2
springfield,3BA550C2,wednesday,13,1,1,1
springfield,3BA6A4AF,monday,13,1,1,1
springfield,3BA7B64A,friday,9,1,1,1
springfield,3BAA47DC,wednesday,13,1,1,1
springfield,3BADAC93,wednesday,20,1,1,1
springfield,3BB18FD0,monday,20,1,1,1
springfield,3BB43EA,wednesday,20,3,3,1
springfield,3BBC8918,monday,20,1,1,1
springfield,3BC5CFB1,friday,9,1,1,1
springfield,3BC5CFB1,monday,13,1,1,1
springfield,3BC86ACC,friday,13,1,1,1
springfield,3BCAD8C0,friday,14,1,1,1
springfield,3BCDC639,monday,9,1,1,1
springfield,3BCDE646,monday,13,1,1,1
springfield,3BD2F7F8,friday,8,1,1,1
springfield,3BD2F7F8,monday,8,1,1,1
springfield,3BD7DA,wednesday,21,1,1,1
springfield,3BD9B9DE,monday,14,1,1,1
springfield,3BD9B9DE,wednesday,13,1,1,1
springfield,3BDB0D35,wednesday,8,1,1,1
springfield,3BDBEF5C,friday,21,1,1,1
springfield,3BE74A,friday,9,1,1,1
springfield,3BEBC1F0,friday,14,1,1,1
springfield,3BEE1344,friday,9,1,1,1
springfield,3BEFB7B,friday,9,1,1,1
springfield,3BF2A5E1,wednesday,13,1,1,1
springfield,3BF2A9F5,wednesday,20,1,1,1
springfield,3BF5F629,monday,9,1,1,1
springfield,3BF5FB7D,friday,20,1,1,1
springfield,3BF89E8E,monday,20,1,1,1
springfield,3BF89E8E,wednesday,9,1,1,1
springfield,3BF98AAC,friday,14,2,2,1
springfield,3BF9FCD7,wednesday,13,1,1,1
springfield,3BFAFEEE,friday,13,3,4,2
springfield,3BFD5A80,monday,8,1,1,1
springfield,3BFD5A80,monday,9,1,1,1
springfield,3BFF9DC5,wednesday,13,1,1,1
springfield,3C0377CB,friday,21,1,1,1
springfield,3C0377CB,wednesday,20,1,1,1
springfield,3C0CD175,monday,21,1,1,1
springfield,3C0DB3D8,friday,9,1,1,1
springfield,3C0E0656,monday,13,1,1,1
springfield,3C0ED12E,friday,13,1,1,1
springfield,3C134F94,monday,13,1,1,1
springfield,3C13712D,friday,14,1,1,1
springfield,3C14AAA6,wednesday,14,1,1,1
springfield,3C14AB19,monday,13,1,1,1
springfield,3C15DB5,wednesday,20,1,1,1
springfield,3C17A8A3,friday,13,2,2,1
springfield,3C1B9F84,friday,9,1,1,1
springfield,3C1B9F84,friday,21,1,1,1
springfield,3C1BD522,monday,8,1,1,1
springfield,3C1C85F0,wednesday,20,1,1,1
springfield,3C1C85F0,wednesday,21,1,1,1
springfield,3C1D41F1,wednesday,14,2,2,2
springfield,3C1DDE09,friday,20,2,2,1
springfield,3C1EBB30,monday,20,1,1,1
springfield,3C2216FD,monday,8,1,1,1
springfield,3C2216FD,wednesday,8,1,1,1
springfield,3C222CF6,friday,14,1,1,1
springfield,3C27C2DA,friday,21,1,1,1
springfield,3C2A2B9E,friday,13,1,1,1
springfield,3C2AAC6B,monday,14,1,1,1
springfield,3C2B3D48,monday,13,1,1,1
springfield,3C2B3D48,wednesday,14,1,1,1
springfield,3C2D76B6,monday,8,1,1,1
springfield,3C2F8C7E,friday,9,1,1,1
springfield,3C3026E4,monday,14,2,2,2
springfield,3C3189FF,wednesday,9,1,1,1
springfield,3C326D49,friday,21,2,2,2
springfield,3C33F23B,friday,13,1,1,1
springfield,3C3437DF,friday,13,1,1,1
springfield,3C36E0D2,friday,13,1,1,1
springfield,3C377682,monday,20,1,1,1
springfield,3C39669E,monday,8,1,1,1
springfield,3C3D1EA7,monday,14,1,1,1
springfield,3C3D4D96,friday,9,1,1,1
springfield,3C3DEE0C,wednesday,20,1,1,1
springfield,3C3E1A26,friday,9,1,1,1
springfield,3C3F8E21,friday,8,1,1,1
springfield,3C41C8AD,monday,8,2,2,2
springfield,3C41C8AD,monday,21,1,1,1
springfield,3C43BC23,friday,8,1,1,1
springfield,3C43F769,monday,9,1,1,1
springfield,3C44D68,friday,14,1,1,1
springfield,3C47B238,friday,8,1,1,1
springfield,3C492BB4,monday,21,1,1,1
springfield,3C4A8878,friday,21,1,1,1
springfield,3C4BB905,friday,14,1,1,1
springfield,3C4BB905,monday,13,1,1,1
springfield,3C50FBD4,monday,13,1,1,1
springfield,3C535918,friday,13,1,1,1
springfield,3C5472B9,wednesday,8,1,1,1
springfield,3C550CF9,friday,8,1,1,1
springfield,3C55355,friday,20,1,1,1
springfield,3C57B566,monday,20,2,2,2
springfield,3C583D66,friday,20,1,1,1
springfield,3C593728,wednesday,21,1,1,1
springfield,3C5BB5A1,monday,8,2,2,2
springfield,3C5C31B8,monday,21,1,1,1
springfield,3C5F66D8,friday,14,1,1,1
springfield,3C608E42,friday,20,1,1,1
springfield,3C614F9F,monday,9,1,1,1
springfield,3C628C7,friday,20,1,1,1
springfield,3C68D8B0,friday,20,1,1,1
springfield,3C68D8B0,monday,13,2,2,2
springfield,3C68D8B0,monday,14,3,3,2
springfield,3C68D8B0,monday,20,1,1,1
springfield,3C68D8B0,wednesday,20,1,1,1
springfield,3C68D8B0,wednesday,21,1,1,1
springfield,3C6B27CC,wednesday,14,1,1,1
springfield,3C6D0BCE,friday,13,2,2,2
springfield,3C726BED,monday,8,1,1,1
springfield,3C7528DE,monday,8,1,1,1
springfield,3C7E8746,wednesday,20,1,1,1
springfield,3C7EC2F5,monday,14,1,1,1
springfield,3C7EC2F5,monday,20,1,1,1
springfield,3C80C9FA,friday,8,1,1,1
springfield,3C80C9FA,monday,8,1,1,1
springfield,3C827D93,friday,13,1,1,1
springfield,3C827D93,monday,14,1,1,1
springfield,3C84B7F6,friday,13,1,1,1
springfield,3C851B74,wednesday,9,1,1,1
springfield,3C866B01,wednesday,9,1,1,1
springfield,3C88649B,monday,14,1,1,1
springfield,3C8B75AC,wednesday,8,1,1,1
springfield,3C8B75AC,wednesday,9,1,1,1
springfield,3C8C5E37,monday,9,1,1,1
springfield,3C8E743D,friday,8,2,2,2
springfield,3C8E743D,friday,14,1,1,1
springfield,3C8E743D,friday,21,1,1,1
springfield,3C8ECBFE,monday,13,2,2,1
springfield,3C92E11C,monday,8,1,1,1
springfield,3C92E11C,monday,20,1,1,1
springfield,3C987A6E,monday,13,1,1,1
springfield,3C990B02,wednesday,13,1,1,1
springfield,3C990D7A,friday,8,1,1,1
springfield,3C99E9C8,wednesday,20,1,1,1
springfield,3C9ADADF,monday,14,1,1,1
springfield,3C9B1F91,monday,21,1,1,1
springfield,3C9DAD5B,friday,13,1,1,1
springfield,3C9E60EF,monday,14,1,1,1
springfield,3C9F0ECF,monday,13,1,1,1
springfield,3CA1EE01,monday,14,1,1,1
springfield,3CA203BF,monday,13,1,1,1
springfield,3CA6A296,friday,13,1,1,1
springfield,3CA72521,monday,20,1,1,1
springfield,3CAC7286,friday,13,1,1,1
springfield,3CAC7286,wednesday,14,1,1,1
springfield,3CB2EBC7,friday,8,1,1,1
springfield,3CB3D2DB,friday,21,1,1,1
springfield,3CB3D2DB,wednesday,20,1,1,1
springfield,3CB78C89,monday,9,1,1,1
springfield,3CB94A63,friday,10,1,1,1
springfield,3CBE5EBF,monday,14,2,2,2
springfield,3CBFF18C,monday,20,1,1,1
springfield,3CC05F55,wednesday,13,1,1,1
springfield,3CC269E7,friday,21,2,2,2
springfield,3CC3DE51,friday,9,1,1,1
springfield,3CC51D7F,monday,9,1,1,1
springfield,3CC7CA3,wednesday,9,1,1,1
springfield,3CCD4794,friday,8,1,1,1
springfield,3CCE771F,friday,9,1,1,1
springfield,3CD0F8C0,monday,21,1,1,1
springfield,3CD16292,wednesday,14,1,1,1
springfield,3CD1A215,friday,20,1,1,1
springfield,3CD5A19F,monday,8,1,1,1
springfield,3CD5A19F,wednesday,20,1,1,1
springfield,3CD8253B,friday,13,2,2,1
springfield,3CD88C87,wednesday,13,1,1,1
springfield,3CDC458D,wednesday,20,1,1,1
springfield,3CDE72E,friday,9,1,1,1
springfield,3CE04174,wednesday,15,1,1,1
springfield,3CE0E7E,friday,8,1,1,1
springfield,3CE21259,friday,9,1,1,1
springfield,3CE21259,wednesday,13,1,1,1
springfield,3CE4C8CE,monday,13,1,1,1
springfield,3CE56F22,friday,9,1,1,1
springfield,3CE5CE3F,wednesday,14,1,1,1
springfield,3CE794EC,friday,14,1,1,1
springfield,3CED8CA8,wednesday,21,1,1,1
springfield,3CEF4004,monday,8,1,1,1
springfield,3CF57A0E,wednesday,14,1,1,1
springfield,3CF70FD2,monday,13,2,2,2
springfield,3CF7D5CA,friday,8,1,1,1
springfield,3CF7D5CA,wednesday,20,2,2,2
springfield,3CFE80AC,monday,14,1,1,1
springfield,3D0236BC,friday,8,1,1,1
springfield,3D024EC8,friday,8,1,1,1
springfield,3D05400D,friday,20,1,1,1
springfield,3D06621D,friday,13,1,1,1
springfield,3D0C6482,monday,13,1,1,1
springfield,3D0D18BB,monday,14,1,1,1
springfield,3D0D194D,friday,21,1,1,1
springfield,3D10A119,friday,8,1,1,1
springfield,3D125079,wednesday,21,1,1,1
springfield,3D166070,monday,8,1,1,1
springfield,3D17CC90,monday,8,1,1,1
springfield,3D17CC90,monday,9,2,2,1
springfield,3D18F0B5,monday,9,1,1,1
springfield,3D1A5E6C,monday,9,1,1,1
springfield,3D1A5E6C,monday,13,1,1,1
springfield,3D1C0DF0,wednesday,14,1,1,1
springfield,3D1C0DF0,wednesday,20,1,1,1
springfield,3D1C6CF5,monday,13,1,1,1
springfield,3D1FE612,wednesday,8,1,1,1
springfield,3D2692C5,monday,21,1,1,1
springfield,3D274532,monday,13,1,1,1
springfield,3D2A4E60,friday,20,1,1,1
springfield,3D2CFEAE,monday,13,1,1,1
springfield,3D2D4702,monday,8,1,1,1
springfield,3D2EB033,wednesday,8,1,1,1
springfield,3D319D15,monday,20,1,1,1
springfield,3D3310EA,monday,13,1,1,1
springfield,3D35C60B,monday,21,1,1,1
springfield,3D371CCF,friday,8,1,1,1
springfield,3D3E019E,friday,21,1,1,1
springfield,3D3ED619,monday,22,1,1,1
springfield,3D3F5C87,wednesday,9,1,1,1
springfield,3D412410,monday,20,1,1,1
springfield,3D43516,friday,8,1,1,1
springfield,3D43516,friday,14,1,1,1
springfield,3D4399B4,friday,14,5,5,5
springfield,3D4399B4,friday,15,1,1,1
springfield,3D4399B4,monday,13,5,5,5
springfield,3D4399B4,monday,14,3,3,3
springfield,3D4399B4,monday,20,7,7,4
springfield,3D4399B4,wednesday,14,2,2,2
springfield,3D4399B4,wednesday,20,3,3,3
springfield,3D4399B4,wednesday,21,1,1,1
springfield,3D4A2047,friday,9,2,2,1
springfield,3D4CF1F5,monday,8,1,1,1
springfield,3D4D98DE,friday,13,1,1,1
springfield,3D50C819,friday,8,1,1,1
springfield,3D51F97D,friday,13,1,1,1
springfield,3D559A33,monday,8,1,1,1
springfield,3D568F32,friday,21,1,1,1
springfield,3D5A38F6,friday,13,1,1,1
springfield,3D5A38F6,friday,14,4,4,2
springfield,3D5C35BF,monday,13,1,1,1
springfield,3D5D3452,monday,20,1,1,1
springfield,3D5E0837,wednesday,14,1,1,1
springfield,3D5FC0F9,monday,8,1,1,1
springfield,3D602A49,friday,14,1,1,1
springfield,3D64D45,monday,13,1,1,1
springfield,3D6573D4,wednesday,13,2,2,2
springfield,3D667F4E,wednesday,21,1,1,1
springfield,3D66CC3E,wednesday,13,1,1,1
springfield,3D683D5C,monday,9,1,1,1
springfield,3D683D5C,monday,14,1,1,1
springfield,3D6F11B7,friday,14,2,2,2
springfield,3D6F11B7,wednesday,13,1,1,1
springfield,3D731823,friday,14,1,1,1
springfield,3D734B1,monday,20,1,1,1
springfield,3D749CC7,monday,13,1,1,1
springfield,3D7A177A,friday,20,1,1,1
springfield,3D7CA16F,friday,20,1,1,1
springfield,3D7CA16F,monday,14,2,2,2
springfield,3D7D0C5E,wednesday,8,1,1,1
springfield,3D7FFA92,monday,9,1,1,1
springfield,3D808CD1,wednesday,21,1,1,1
springfield,3D844B0C,monday,9,1,1,1
springfield,3D88D46A,friday,14,1,1,1
springfield,3D890147,friday,13,1,1,1
springfield,3D8E2584,friday,8,1,1,1
springfield,3D8E2584,wednesday,9,1,1,1
springfield,3D8EA6A6,friday,21,1,1,1
springfield,3D90754F,friday,15,1,1,1
springfield,3D90754F,friday,21,1,1,1
springfield,3D919615,friday,13,1,1,1
springfield,3D919615,wednesday,14,1,1,1
springfield,3D937145,monday,20,1,1,1
springfield,3D950499,monday,13,1,1,1
springfield,3D958AD8,friday,20,1,1,1
springfield,3D961340,friday,8,1,1,1
springfield,3D961340,wednesday,8,1,1,1
springfield,3D96577C,friday,20,1,1,1
springfield,3D96A7AC,monday,21,1,1,1
springfield,3D9730E8,wednesday,21,1,1,1
springfield,3D9BF4F3,monday,20,1,1,1
springfield,3D9BF4F3,wednesday,21,1,1,1
springfield,3D9D196D,friday,21,1,1,1
springfield,3D9E8930,monday,9,1,1,1
springfield,3DA694CE,wednesday,13,1,1,1
springfield,3DA6A617,monday,8,1,1,1
springfield,3DA7C8B6,monday,8,1,1,1
springfield,3DA87864,friday,14,1,1,1
springfield,3DA883F9,wednesday,20,2,2,2
springfield,3DA9709E,wednesday,13,1,1,1
springfield,3DAB9F2D,monday,14,1,1,1
springfield,3DAD145,monday,20,2,2,2
springfield,3DAD145,wednesday,8,1,1,1
springfield,3DAD62EC,friday,20,1,1,1
springfield,3DAD6356,friday,14,1,1,1
springfield,3DAD6356,monday,8,1,1,1
springfield,3DB02E7E,wednesday,13,1,1,1
springfield,3DB27335,wednesday,13,1,1,1
springfield,3DB4EBE1,wednesday,14,1,1,1
springfield,3DB50C81,wednesday,8,1,1,1
springfield,3DB8DA88,monday,9,1,1,1
springfield,3DB8DB34,friday,8,3,3,1
springfield,3DB95259,wednesday,21,1,1,1
springfield,3DBE2A29,wednesday,10,2,2,1
springfield,3DBEB447,monday,8,1,1,1
springfield,3DBF1380,friday,14,1,1,1
springfield,3DBF3189,wednesday,14,1,1,1
springfield,3DC23E89,friday,9,1,1,1
springfield,3DC23E89,monday,21,2,2,1
springfield,3DC3ADA8,monday,8,1,1,1
springfield,3DC7E285,monday,8,1,1,1
springfield,3DC88D7B,friday,14,1,1,1
springfield,3DC9EF93,friday,20,2,2,2
springfield,3DCB4A09,friday,9,1,1,1
springfield,3DD63B9D,friday,13,1,1,1
springfield,3DDDF70B,monday,8,1,1,1
springfield,3DDF8150,monday,14,1,1,1
springfield,3DE258FB,monday,20,1,1,1
springfield,3DE2D0A6,wednesday,20,1,1,1
springfield,3DE6E196,monday,21,1,1,1
springfield,3DEAC8A9,friday,8,1,1,1
springfield,3DEAC8A9,monday,14,1,1,1
springfield,3DEC0704,friday,13,1,1,1
springfield,3DECECF8,monday,8,1,1,1
springfield,3DECECF8,wednesday,8,1,1,1
springfield,3DF2085F,wednesday,20,1,1,1
springfield,3DF5B98F,monday,14,1,1,1
springfield,3DF5F3A0,wednesday,8,1,1,1
springfield,3DF62CEB,wednesday,13,1,1,1
springfield,3DF98D4A,monday,20,1,1,1
springfield,3DFFFC59,friday,13,1,1,1
springfield,3E00268F,monday,9,1,1,1
springfield,3E01F8DB,monday,20,1,1,1
springfield,3E01F8DB,wednesday,14,1,1,1
springfield,3E0BE085,monday,14,1,1,1
springfield,3E0F3C73,wednesday,13,1,1,1
springfield,3E1169EB,wednesday,13,2,2,2
springfield,3E11C74E,monday,8,1,1,1
springfield,3E11C74E,monday,9,1,1,1
springfield,3E15D3FD,friday,8,1,1,1
springfield,3E1642F3,wednesday,9,1,1,1
springfield,3E18C1BE,monday,20,1,1,1
springfield,3E1954BC,wednesday,20,1,1,1
springfield,3E1EB017,wednesday,8,1,1,1
springfield,3E20ED02,monday,9,1,1,1
springfield,3E20ED02,monday,20,5,5,2
springfield,3E20ED02,wednesday,8,1,1,1
springfield,3E20ED02,wednesday,9,1,1,1
springfield,3E21824,friday,14,1,1,1
springfield,3E265321,monday,21,2,2,1
springfield,3E285B24,monday,9,1,1,1
springfield,3E2A5449,monday,13,1,1,1
springfield,3E2AD0EC,wednesday,20,1,1,1
springfield,3E2DE302,monday,20,1,1,1
springfield,3E350DD7,friday,9,1,1,1
springfield,3E350DD7,monday,9,1,1,1
springfield,3E37B06C,friday,8,1,1,1
springfield,3E3ABBF9,friday,9,1,1,1
springfield,3E3C740F,wednesday,13,1,1,1
springfield,3E3D100B,monday,13,1,1,1
springfield,3E3DDD58,monday,9,1,1,1
springfield,3E3DE57E,monday,21,1,1,1
springfield,3E3EB73E,friday,14,1,1,1
springfield,3E414BF6,friday,21,1,1,1
springfield,3E414BF6,monday,14,1,1,1
springfield,3E42EC81,wednesday,8,1,1,1
springfield,3E461E17,friday,9,1,1,1
springfield,3E462F7,friday,9,3,3,2
springfield,3E462F7,monday,9,1,1,1
springfield,3E46DE84,friday,9,1,1,1
springfield,3E46DE84,monday,9,1,1,1
springfield,3E4969DF,wednesday,14,1,1,1
springfield,3E4E85C4,friday,9,2,2,1
springfield,3E4F4BB2,wednesday,21,1,1,1
springfield,3E50E94D,monday,20,1,1,1
springfield,3E5516A4,wednesday,21,1,1,1
springfield,3E5A45F3,wednesday,20,1,1,1
springfield,3E5B90CD,monday,13,1,1,1
springfield,3E5CFCBB,wednesday,8,1,1,1
springfield,3E60EF56,monday,13,1,1,1
springfield,3E61C442,monday,9,1,1,1
springfield,3E636D5,monday,21,1,1,1
springfield,3E669A42,friday,14,1,1,1
springfield,3E66CC5D,friday,8,1,1,1
springfield,3E6793F5,monday,9,1,1,1
springfield,3E72178B,friday,13,2,2,2
springfield,3E72C20F,friday,8,1,1,1
springfield,3E73A82A,friday,21,1,1,1
springfield,3E73A82A,monday,20,1,1,1
springfield,3E75762E,monday,21,1,1,1
springfield,3E7607C3,wednesday,21,1,1,1
springfield,3E762A63,friday,21,1,1,1
springfield,3E764600,wednesday,21,1,1,1
springfield,3E76D61F,friday,13,1,1,1
springfield,3E7D99E1,monday,14,1,1,1
springfield,3E812586,friday,14,1,1,1
springfield,3E812586,friday,21,1,1,1
springfield,3E812586,monday,21,1,1,1
springfield,3E8712DD,monday,8,1,1,1
springfield,3E8712DD,monday,9,1,1,1
springfield,3E8712DD,monday,14,1,1,1
springfield,3E883744,monday,9,1,1,1
springfield,3E888EF6,friday,13,1,1,1
springfield,3E8CCAB3,monday,20,1,1,1
springfield,3E8D3217,friday,8,1,1,1
springfield,3E902639,friday,13,1,1,1
springfield,3E90B5A4,monday,20,1,1,1
springfield,3E91A536,wednesday,20,1,1,1
springfield,3E9AC709,monday,20,1,1,1
springfield,3E9AC709,monday,21,2,2,1
springfield,3E9B820A,friday,20,1,1,1
springfield,3E9F249,wednesday,21,1,1,1
springfield,3EA02FA4,friday,13,1,1,1
springfield,3EA22787,friday,8,1,1,1
springfield,3EA36F03,monday,14,2,2,2
springfield,3EA466C2,friday,13,1,1,1
springfield,3EA6AEF5,monday,8,1,1,1
springfield,3EA7BEB3,monday,8,1,1,1
springfield,3EAE774F,friday,21,1,1,1
springfield,3EAF95BB,wednesday,20,1,1,1
springfield,3EAFF727,wednesday,14,1,1,1
springfield,3EB264E,friday,8,2,2,2
springfield,3EB40EE6,monday,20,1,1,1
springfield,3EB5C665,monday,14,1,1,1
springfield,3EB631F8,friday,20,1,1,1
springfield,3EB67988,monday,13,1,1,1
springfield,3EBC752F,monday,8,1,1,1
springfield,3EBEC383,friday,8,1,1,1
springfield,3EBEC383,monday,21,1,1,1
springfield,3EBF7F11,friday,14,1,1,1
springfield,3EC0160A,wednesday,14,1,1,1
springfield,3EC02805,wednesday,14,1,1,1
springfield,3EC2788A,friday,13,1,1,1
springfield,3EC56B93,monday,8,3,3,2
springfield,3EC56B93,wednesday,9,1,1,1
springfield,3EC56B93,wednesday,14,1,1,1
springfield,3EC6CF12,friday,13,1,1,1
springfield,3EC7061A,wednesday,20,1,1,1
springfield,3EC97F42,monday,21,1,1,1
springfield,3EC99D6,friday,13,1,1,1
