city,userid,tracks,artists,genres
springfield,68169531,2,2,2
springfield,6816A28A,1,1,1
springfield,68171A97,1,1,1
springfield,6819A505,1,1,1
springfield,681A68AE,1,1,1
springfield,681D5903,1,1,1
springfield,6822E624,1,1,1
springfield,68247EA8,1,1,1
springfield,6828423D,1,1,1
springfield,6828E59F,1,1,1
springfield,682A8E6B,2,2,2
springfield,682DBC7,1,1,1
springfield,6831B701,1,1,1
springfield,68349F8E,1,1,1
springfield,6835682D,1,1,1
springfield,683574D9,1,1,1
springfield,6836DA1,1,1,1
springfield,6840FCC6,2,2,2
springfield,68415548,1,1,1
springfield,684323A8,1,1,1
springfield,68497C72,1,1,1
springfield,68556141,1,1,1
springfield,68574CAA,1,1,1
springfield,685DE9CA,1,1,1
springfield,685FF2D5,2,2,2
springfield,685FFF30,1,1,1
springfield,6863FBB4,1,1,1
springfield,6865F9C6,1,1,1
springfield,686653DD,1,1,1
springfield,686C18B1,1,1,1
springfield,686D271A,1,1,1
springfield,686F485D,1,1,1
springfield,6873EB56,1,1,1
springfield,6875D205,1,1,1
springfield,687D2B59,2,2,2
springfield,687E83E1,1,1,1
springfield,687EF5D7,1,1,1
springfield,68828534,1,1,1
springfield,68845B58,2,2,2
springfield,68871F1B,1,1,1
springfield,6888E7B7,1,1,1
springfield,6888E91F,1,1,1
springfield,6895DC4D,1,1,1
springfield,6898B5AF,2,2,2
springfield,689EBC15,1,1,1
springfield,68A0D143,1,1,1
springfield,68A3B32A,1,1,1
springfield,68AA4A0C,1,1,1
springfield,68AF20CA,1,1,1
springfield,68B2FD10,1,1,1
springfield,68B389FE,1,1,1
springfield,68B42C6B,1,1,1
springfield,68BA4E77,2,2,1
springfield,68BCD642,1,1,1
springfield,68BEE9D3,1,1,1
springfield,68BF72F3,1,1,1
springfield,68BFBCE2,1,1,1
springfield,68C5FEE2,1,1,1
springfield,68C73067,1,1,1
springfield,68C98656,1,1,1
springfield,68CF00F9,1,1,1
springfield,68CFE087,2,2,1
springfield,68D2457D,1,1,1
springfield,68D421E8,4,4,2
springfield,68D4C48C,2,2,2
springfield,68D71D1C,1,1,1
springfield,68D77321,1,1,1
springfield,68D82CCD,1,1,1
springfield,68D95C7,1,1,1
springfield,68DB4B41,1,1,1
springfield,68DB787D,1,1,1
springfield,68DD600F,1,1,1
springfield,68DE405C,1,1,1
springfield,68DEE655,1,1,1
springfield,68E0DAA8,1,1,1
springfield,68E6AB4C,1,1,1
springfield,68E73173,1,1,1
springfield,68E81E41,1,1,1
springfield,68E931FD,1,1,1
springfield,68E9820E,2,2,1
springfield,68EB1317,1,1,1
springfield,68EB1A16,1,1,1
springfield,68EB58A0,1,1,1
springfield,68ECF8B6,1,1,1
springfield,68EEED52,3,3,1
springfield,68F0D37D,1,1,1
springfield,68F2A50E,1,1,1
springfield,68F3CDF1,1,1,1
springfield,68F447F,3,3,2
springfield,68F5C2B6,1,1,1
springfield,68F8E50,1,1,1
springfield,68F9AF9E,1,1,1
springfield,68FF3A5B,3,3,1
springfield,69011C9D,2,2,1
springfield,69017EBD,12,12,5
springfield,69018FE6,1,1,1
springfield,6905D854,7,7,4
springfield,6907EA9,1,1,1
springfield,6909A0FC,2,2,2
springfield,690A51F1,1,1,1
springfield,690B9A13,1,1,1
springfield,690F4A53,1,1,1
springfield,69150A7D,1,1,1
springfield,69165ECB,1,1,1
springfield,691691E6,1,1,1
springfield,691708BA,1,1,1
springfield,69179F6B,1,1,1
springfield,6917AF02,1,1,1
springfield,691974D7,1,1,1
springfield,691A1AA,1,1,1
springfield,691A8B5F,1,1,1
springfield,691C976C,1,1,1
springfield,692614A8,1,1,1
springfield,69283DF0,2,2,2
springfield,692857D9,1,1,1
springfield,6929C205,1,1,1
springfield,6933B424,1,1,1
springfield,6934DE8B,1,1,1
springfield,6938F872,1,1,1
springfield,6939CCAA,1,1,1
springfield,693CDDFC,1,1,1
springfield,69410996,5,5,3
springfield,694386A3,1,1,1
springfield,69467B01,2,2,2
springfield,6947066,1,1,1
springfield,694758F7,1,1,1
springfield,6948DA35,1,1,1
springfield,6948E594,1,1,1
springfield,694DF777,1,1,1
springfield,69502ED5,1,1,1
springfield,6951D218,1,1,1
springfield,695480DE,1,1,1
springfield,6955A487,1,1,1
springfield,6956727F,1,1,1
springfield,69598C34,2,2,2
springfield,695F2E7B,1,1,1
springfield,69605AA3,1,1,1
springfield,6960C4B1,3,3,2
springfield,69610822,2,2,2
springfield,69618FB1,1,1,1
springfield,69637B17,1,1,1
springfield,69656BDC,1,1,1
springfield,696D7F76,9,8,3
springfield,69706CBC,1,1,1
springfield,69722D6,1,1,1
springfield,69754D15,1,1,1
springfield,6975C36B,1,1,1
springfield,69772406,4,4,4
springfield,697AE156,1,1,1
springfield,697B098A,1,1,1
springfield,697C1351,7,7,2
springfield,697D23EF,1,1,1
springfield,697E9A20,2,4,3
springfield,697ED379,1,1,1
springfield,697F18F0,3,3,1
springfield,697F1E9B,1,1,1
springfield,6984A46A,1,1,1
springfield,69893B33,4,4,4
springfield,698AAA6C,1,1,1
springfield,698B1916,1,1,1
springfield,698F910B,3,2,2
springfield,69904068,1,1,1
springfield,69906530,1,1,1
springfield,6992BA3E,1,1,1
springfield,6995D98F,2,2,2
springfield,6995F279,1,1,1
springfield,699744AB,1,1,1
springfield,6997532B,1,1,1
springfield,69982450,1,1,1
springfield,699A7398,1,1,1
springfield,699A785E,1,1,1
springfield,699CBCE5,1,1,1
springfield,699F7B9B,1,1,1
springfield,69A01082,1,1,1
springfield,69A594E8,3,3,3
springfield,69A5A0AB,2,2,2
springfield,69A8E249,1,1,1
springfield,69AD0800,1,1,1
springfield,69B378CE,1,1,1
springfield,69B39F9F,1,1,1
springfield,69B42B1D,4,4,3
springfield,69B4EB6D,1,1,1
springfield,69B7ECE0,1,1,1
springfield,69B99D85,2,2,2
springfield,69BE45D4,1,1,1
springfield,69C2A540,1,1,1
springfield,69CA2A14,1,1,1
springfield,69CE1332,3,3,2
springfield,69CEBC95,1,1,1
springfield,69D8D8C1,1,1,1
springfield,69DB536E,1,1,1
springfield,69DCCB61,1,1,1
springfield,69DD2938,1,1,1
springfield,69E00685,1,1,1
springfield,69E634A9,1,1,1
springfield,69EB3BA3,1,1,1
springfield,69EB69B3,1,1,1
springfield,69EDBE7E,1,1,1
springfield,69EDD0F3,1,1,1
springfield,69EE0E92,1,1,1
springfield,69F000A4,1,1,1
springfield,69F48DFC,1,1,1
springfield,69F655F7,1,1,1
springfield,69F69BE8,1,1,1
springfield,69F95FD7,1,1,1
springfield,69F9D4D2,1,1,1
springfield,69FA4E5A,1,1,1
springfield,69FAFFF,2,2,1
springfield,69FBA503,1,1,1
springfield,69FD01BF,2,2,2
springfield,69FF533A,1,1,1
springfield,6A0319,1,1,1
springfield,6A049251,1,1,1
springfield,6A04B49E,3,3,2
springfield,6A05BE3C,1,1,1
springfield,6A07B14,2,2,2
springfield,6A0C15A7,3,3,3
springfield,6A0D4265,1,1,1
springfield,6A0F510F,1,1,1
springfield,6A16601F,1,1,1
springfield,6A18B0E1,1,1,1
springfield,6A1A02D6,1,1,1
springfield,6A26344,1,1,1
springfield,6A282131,1,4,3
springfield,6A28FF71,1,1,1
springfield,6A2B5208,1,1,1
springfield,6A2C2B76,1,1,1
springfield,6A302A8D,2,2,2
springfield,6A321ECD,1,1,1
springfield,6A327DEA,1,1,1
springfield,6A32D88D,2,1,1
springfield,6A383476,1,1,1
springfield,6A391DD3,1,1,1
springfield,6A39EA91,1,1,1
springfield,6A3A9D7E,1,1,1
springfield,6A40D0B0,1,1,1
springfield,6A40EF0B,1,1,1
springfield,6A4516C7,1,1,1
springfield,6A499AB0,3,2,2
springfield,6A4BFD4,1,1,1
springfield,6A4CF781,1,1,1
springfield,6A51D4A7,1,1,1
springfield,6A5341E2,1,1,1
springfield,6A53E9FF,2,2,1
springfield,6A563D39,1,1,1
springfield,6A56D779,1,1,1
springfield,6A575E5,1,1,1
springfield,6A58221C,1,1,1
springfield,6A596CD2,1,1,1
springfield,6A5DCC01,1,1,1
springfield,6A5E38F0,2,2,1
springfield,6A5F4AF,1,1,1
springfield,6A62E539,1,1,1
springfield,6A635E41,2,2,2
springfield,6A6399BF,2,2,1
springfield,6A669A,1,1,1
springfield,6A66EC9C,1,1,1
springfield,6A6D1481,1,1,1
springfield,6A6F1FB7,1,1,1
springfield,6A7191F7,3,3,1
springfield,6A71CB92,1,1,1
springfield,6A722C09,1,1,1
springfield,6A72C3CF,1,1,1
springfield,6A73E229,1,1,1
springfield,6A754BC4,1,1,1
springfield,6A77B13F,1,1,1
springfield,6A7A9833,1,1,1
springfield,6A7D058F,2,2,1
springfield,6A7F1664,2,2,2
springfield,6A809A79,1,1,1
springfield,6A80EB6E,1,1,1
springfield,6A81534D,3,3,3
springfield,6A855034,1,1,1
springfield,6A874323,1,1,1
springfield,6A8AEA2C,1,1,1
springfield,6A8E5379,3,3,3
springfield,6A91E5E4,1,1,1
springfield,6A93E667,1,1,1
springfield,6A965710,1,1,1
springfield,6A981614,1,1,1
springfield,6A99C69D,4,4,2
springfield,6A99FDF4,4,4,3
springfield,6A9A8A91,1,1,1
springfield,6AA153E5,1,1,1
springfield,6AA15492,1,1,1
springfield,6AA266AF,1,1,1
springfield,6AA3AE32,1,1,1
springfield,6AA55C62,1,1,1
springfield,6AA63709,1,1,1
springfield,6AA951F5,1,1,1
springfield,6AA98F43,1,1,1
springfield,6AB2BBE4,1,1,1
springfield,6AB5468E,1,1,1
springfield,6AB727A0,1,1,1
springfield,6AB87F8A,1,1,1
springfield,6AB88890,1,1,1
springfield,6ABB0EA7,2,2,2
springfield,6ABB8AC7,2,2,2
springfield,6ABBA5D8,2,2,2
springfield,6ABBC7A,3,3,2
springfield,6AC49F1D,1,1,1
springfield,6AC6D086,1,1,1
springfield,6AC6EB8E,1,1,1
springfield,6AC7B8F0,1,1,1
springfield,6AC8D62B,1,1,1
springfield,6AC9C1FA,1,1,1
springfield,6ACA293A,1,1,1
springfield,6ACB0470,2,2,1
springfield,6ACC601C,1,1,1
springfield,6ACCE73E,1,1,1
springfield,6ACEF960,2,2,2
springfield,6AD071A3,2,2,1
springfield,6AD297D6,1,1,1
springfield,6AD438CF,1,1,1
springfield,6AD4D90E,1,1,1
springfield,6AD4F74B,1,1,1
springfield,6AD6B679,1,1,1
springfield,6AD7A2E4,1,1,1
springfield,6ADDCB9E,1,1,1
springfield,6AE095A7,1,1,1
springfield,6AE29810,1,1,1
springfield,6AE5CA7D,1,1,1
springfield,6AE65D7E,3,3,2
springfield,6AE799A7,1,1,1
springfield,6AE7FF51,1,1,1
springfield,6AE814BD,1,1,1
springfield,6AEBC43E,3,4,3
springfield,6AEC6394,1,1,1
springfield,6AEE6C85,1,1,1
springfield,6AF56BB5,1,1,1
springfield,6AF7FD20,2,2,2
springfield,6AF9E614,2,2,1
springfield,6AF9FEA1,2,2,2
springfield,6AFAC7CD,1,1,1
springfield,6AFD5C87,1,1,1
springfield,6AFEDBB3,1,1,1
springfield,6AFF427E,1,1,1
springfield,6B00833B,3,3,3
springfield,6B008591,1,1,1
springfield,6B044A0A,1,1,1
springfield,6B0535C0,2,2,2
springfield,6B063F34,1,1,1
springfield,6B084F4B,1,1,1
springfield,6B0930D2,4,4,3
springfield,6B09665A,1,1,1
springfield,6B0ADA6C,3,3,2
springfield,6B0B0970,1,1,1
springfield,6B0CB119,1,1,1
springfield,6B118C4B,1,1,1
springfield,6B13AB89,1,1,1
springfield,6B18F737,1,1,1
springfield,6B1AE5C5,1,1,1
springfield,6B1CF086,1,1,1
springfield,6B1EA9A4,1,1,1
springfield,6B22EFF3,1,1,1
springfield,6B2328ED,1,1,1
springfield,6B251A25,1,1,1
springfield,6B2735E7,2,2,2
springfield,6B2DEB7E,3,3,3
springfield,6B34D790,2,2,2
springfield,6B35E4A4,2,2,2
springfield,6B380379,1,1,1
springfield,6B3ABA61,1,1,1
springfield,6B3E7A8E,2,2,2
springfield,6B3F6107,1,1,1
springfield,6B40125A,1,1,1
springfield,6B41CFAA,1,1,1
springfield,6B453B2A,1,1,1
springfield,6B45FE56,1,1,1
springfield,6B48B514,1,1,1
springfield,6B494F1B,1,1,1
springfield,6B4F2F98,1,1,1
springfield,6B56B8BE,1,1,1
springfield,6B571E4D,1,1,1
springfield,6B5908CD,3,3,3
springfield,6B5ABB9,1,1,1
springfield,6B5D2477,1,1,1
springfield,6B5EBCC7,1,1,1
springfield,6B5EF95D,1,1,1
springfield,6B64F479,1,1,1
springfield,6B6C9FFD,3,3,2
springfield,6B6E2527,3,2,1
springfield,6B6F5403,1,1,1
springfield,6B6FD461,6,6,3
springfield,6B71C15,1,1,1
springfield,6B799FBC,1,1,1
springfield,6B8281C9,1,1,1
springfield,6B86602A,1,1,1
springfield,6B8DAD5D,1,1,1
springfield,6B91047,1,1,1
springfield,6B94AB66,1,1,1
springfield,6B97884F,1,1,1
springfield,6B978D21,1,1,1
springfield,6B982D96,1,1,1
springfield,6B987A5B,1,1,1
springfield,6B999582,1,1,1
springfield,6B9ACB3F,1,1,1
springfield,6BA072A6,1,1,1
springfield,6BA0F687,1,1,1
springfield,6BA179CE,2,2,2
springfield,6BA1F3CE,1,1,1
springfield,6BA43C22,1,1,1
springfield,6BA55737,1,1,1
springfield,6BAC7906,1,1,1
springfield,6BB126E9,1,1,1
springfield,6BB20B7D,1,1,1
springfield,6BB32675,2,2,2
springfield,6BB3C714,1,1,1
springfield,6BB59E67,2,2,1
springfield,6BB871DE,1,1,1
springfield,6BB97418,1,1,1
springfield,6BBA7E12,1,1,1
springfield,6BBB7805,1,1,1
springfield,6BBEA972,5,5,3
springfield,6BBF6FA,1,1,1
springfield,6BC09D51,1,1,1
springfield,6BC2FF38,1,1,1
springfield,6BC4FA16,1,1,1
springfield,6BC9B34F,1,1,1
springfield,6BCB4541,1,1,1
springfield,6BCC514D,1,1,1
springfield,6BCD68E4,1,1,1
springfield,6BCF1C92,1,1,1
springfield,6BD19A0C,3,3,1
springfield,6BD63EE1,1,1,1
springfield,6BD81B35,1,1,1
springfield,6BDABEC2,1,1,1
springfield,6BDCEC9,3,3,3
springfield,6BDE281F,1,1,1
springfield,6BE32E6F,1,1,1
springfield,6BE3C0FC,1,1,1
springfield,6BE3E136,1,1,1
springfield,6BE582C4,1,1,1
springfield,6BE5A53E,1,1,1
springfield,6BE648EB,1,1,1
springfield,6BE705C8,1,1,1
springfield,6BE89F32,1,1,1
springfield,6BEA49AC,2,2,1
springfield,6BEF12D,1,1,1
springfield,6BEF2B8E,2,2,2
springfield,6BF46F1E,1,1,1
springfield,6BF4EACD,1,1,1
springfield,6BF60509,1,1,1
springfield,6BF66905,4,4,3
springfield,6BF72F8B,1,1,1
springfield,6BF974BD,1,1,1
springfield,6C036498,1,1,1
springfield,6C068CAF,1,1,1
springfield,6C07A5D3,1,1,1
springfield,6C07EC1,1,1,1
springfield,6C0C87FD,1,1,1
springfield,6C10274A,1,1,1
springfield,6C10E0F6,1,1,1
springfield,6C15CECB,1,1,1
springfield,6C17795C,1,1,1
springfield,6C22B261,8,8,3
springfield,6C23E43F,1,1,1
springfield,6C246DE5,1,1,1
springfield,6C2828D9,1,1,1
springfield,6C2ABBE4,1,1,1
springfield,6C2C888D,1,1,1
springfield,6C2FE8E1,3,3,3
springfield,6C303150,1,1,1
springfield,6C3149FB,1,1,1
springfield,6C33824,1,1,1
springfield,6C356D87,1,1,1
springfield,6C3BF907,1,1,1
springfield,6C4128B9,1,1,1
springfield,6C448F12,2,2,2
springfield,6C47B1F1,1,1,1
springfield,6C485F57,1,1,1
springfield,6C491674,1,1,1
springfield,6C49FAEE,1,1,1
springfield,6C4BA57,1,1,1
springfield,6C4C6556,1,1,1
springfield,6C4DEE55,1,1,1
springfield,6C502113,1,1,1
springfield,6C51BDAC,1,1,1
springfield,6C51ECB9,4,4,4
springfield,6C581DE2,1,1,1
springfield,6C5E8E3C,1,1,1
springfield,6C6152B0,1,1,1
springfield,6C61D734,1,1,1
springfield,6C66D4BE,1,1,1
springfield,6C684C68,1,1,1
springfield,6C6851B8,1,1,1
springfield,6C68CAD2,1,1,1
springfield,6C6E2099,1,1,1
springfield,6C6E4938,3,2,2
springfield,6C71CC0,2,2,2
springfield,6C745B3C,1,1,1
springfield,6C7594B7,1,1,1
springfield,6C79E0FB,1,1,1
springfield,6C7C7C95,1,1,1
springfield,6C7DA145,1,1,1
springfield,6C7DA82C,1,1,1
springfield,6C7F09EF,1,1,1
springfield,6C7FC8B2,1,1,1
springfield,6C85F9A1,3,3,2
springfield,6C879836,3,3,3
springfield,6C8F20F1,1,1,1
springfield,6C8F6269,1,1,1
springfield,6C8FCFE9,1,1,1
springfield,6C918820,4,6,6
springfield,6C98967D,1,1,1
springfield,6C997181,1,1,1
springfield,6C9AA597,1,1,1
springfield,6CA334A3,3,3,2
springfield,6CA39EC5,3,3,3
springfield,6CA3F574,1,1,1
springfield,6CA5219A,1,1,1
springfield,6CA9225C,2,1,2
springfield,6CA9A157,4,3,3
springfield,6CAAE540,1,1,1
springfield,6CAB5FF1,1,1,1
springfield,6CAE2823,2,2,2
springfield,6CB4CFBB,2,2,1
springfield,6CB7BA7F,1,1,1
springfield,6CB7C393,2,2,1
springfield,6CB7CE0A,1,1,1
springfield,6CBB560A,1,1,1
springfield,6CC0BF40,1,1,1
springfield,6CC1ABDC,1,1,1
springfield,6CC6B07C,1,1,1
springfield,6CCCD124,1,1,1
springfield,6CCEC247,1,1,1
springfield,6CCF932A,1,1,1
springfield,6CD03E41,1,1,1
springfield,6CD2E615,1,1,1
springfield,6CD982E4,2,2,2
springfield,6CD9B060,1,1,1
springfield,6CDB887D,1,1,1
springfield,6CDB90D9,1,1,1
springfield,6CDDB1DA,1,1,1
springfield,6CDF26BE,1,1,1
springfield,6CDFBD67,2,2,1
springfield,6CE0420D,2,2,2
springfield,6CE1B251,1,1,1
springfield,6CE3BF0C,1,1,1
springfield,6CE70BBA,1,1,1
springfield,6CE79178,3,3,3
springfield,6CEC65D6,1,1,1
springfield,6CF728D5,1,1,1
springfield,6CF79F9,1,1,1
springfield,6CF7B95C,1,1,1
springfield,6CF80F2,3,3,2
springfield,6CFB4754,1,1,1
springfield,6CFE80F3,1,1,1
springfield,6D01631,1,1,1
springfield,6D03784C,1,1,1
springfield,6D0622DC,1,1,1
springfield,6D076FFE,1,1,1
springfield,6D080861,1,1,1
springfield,6D08AD4B,1,1,1
springfield,6D0AADC6,1,1,1
springfield,6D0CEA82,1,1,1
springfield,6D0E5DC2,2,2,2
springfield,6D0FC9A7,1,1,1
springfield,6D119707,3,3,3
springfield,6D13934E,1,1,1
springfield,6D1565C9,2,2,2
springfield,6D15EC96,2,2,1
springfield,6D1B2FE8,1,1,1
springfield,6D20BEA4,2,2,2
springfield,6D220EF1,1,1,1
springfield,6D223882,1,1,1
springfield,6D244680,1,1,1
springfield,6D251DCA,2,2,2
springfield,6D28523C,1,1,1
springfield,6D295F2B,1,1,1
springfield,6D2B3480,1,1,1
springfield,6D2F22C8,1,1,1
springfield,6D32645A,2,2,2
springfield,6D3860D,1,1,1
springfield,6D38BD7A,1,1,1
springfield,6D3CD510,1,1,1
springfield,6D3D008A,1,1,1
springfield,6D3FC84E,1,1,1
springfield,6D406D88,1,1,1
springfield,6D40D529,1,1,1
springfield,6D412036,1,1,1
springfield,6D4291E4,2,2,2
springfield,6D44A327,1,1,1
springfield,6D462ACC,2,3,3
springfield,6D473743,1,1,1
springfield,6D483E3A,1,1,1
springfield,6D497C5E,1,1,1
springfield,6D4D7103,1,1,1
springfield,6D53F2A0,1,1,1
springfield,6D587FB9,1,1,1
springfield,6D5A7643,1,1,1
springfield,6D5C2566,2,2,2
springfield,6D5C9D83,1,1,1
springfield,6D6BF61A,1,1,1
springfield,6D6D1EAC,1,1,1
springfield,6D6EAFD7,1,1,1
springfield,6D6EF0C1,5,5,4
springfield,6D70675B,1,1,1
springfield,6D710654,1,1,1
springfield,6D72A109,1,1,1
springfield,6D732F4,2,2,2
springfield,6D762462,1,1,1
springfield,6D792F4C,1,1,1
springfield,6D793BBA,1,1,1
springfield,6D7C0EE8,1,1,1
springfield,6D7D29B1,1,1,1
springfield,6D80B324,1,1,1
springfield,6D82DC76,1,1,1
springfield,6D83022,1,1,1
springfield,6D83A661,1,1,1
springfield,6D83EA4D,1,1,1
springfield,6D8716FE,1,1,1
springfield,6D889361,1,1,1
springfield,6D8923DF,1,1,1
springfield,6D8CF3BF,1,1,1
springfield,6D8EEF78,1,1,1
springfield,6D90BEDA,1,1,1
springfield,6D918268,3,2,2
springfield,6D935EA5,1,1,1
springfield,6D93A1AF,3,3,3
springfield,6D998CFA,1,1,1
springfield,6D9AA8E6,1,1,1
springfield,6D9CEB4B,1,1,1
springfield,6D9D125A,1,1,1
springfield,6D9D4B05,1,1,1
springfield,6D9D9D7,1,1,1
springfield,6DA2A4A7,1,1,1
springfield,6DA325AC,1,1,1
springfield,6DA39965,1,1,1
springfield,6DA58C54,1,1,1
springfield,6DA6DAE0,1,1,1
springfield,6DAAD3D8,1,1,1
springfield,6DB0B50F,1,1,1
springfield,6DB35C79,2,2,2
springfield,6DB4D55C,1,1,1
springfield,6DB5A25E,1,1,1
springfield,6DB604F5,1,1,1
springfield,6DB798E,1,1,1
springfield,6DBD3209,9,10,8
springfield,6DBE55D8,1,1,1
springfield,6DBFBDFB,1,1,1
springfield,6DC39579,1,1,1
springfield,6DC4783E,2,2,2
springfield,6DCD430A,1,1,1
springfield,6DCEE9C0,1,1,1
springfield,6DD16ED1,3,3,3
springfield,6DD2B470,1,1,1
springfield,6DD5083,1,1,1
springfield,6DD53F4C,1,1,1
springfield,6DD84BB7,1,1,1
springfield,6DD8C733,1,1,1
springfield,6DD8FCD0,1,1,1
springfield,6DD9696,1,1,1
springfield,6DDA71DB,1,1,1
springfield,6DDABDF,1,1,1
springfield,6DDAC4CE,1,1,1
springfield,6DDB0018,1,1,1
springfield,6DDB557C,2,2,1
springfield,6DDBDF7,1,1,1
springfield,6DDBFF2F,1,1,1
springfield,6DDEFCDD,3,3,3
springfield,6DDFCBB2,1,1,1
springfield,6DE671E9,3,3,2
springfield,6DE71B40,1,1,1
springfield,6DE7A63,1,1,1
springfield,6DE88AB2,1,1,1
springfield,6DE95D91,1,1,1
springfield,6DEDBA8D,1,1,1
springfield,6DEFF02C,2,2,1
springfield,6DF0A236,4,4,2
springfield,6DF0BCBE,1,1,1
springfield,6DFB4859,2,2,2
springfield,6DFBBE2E,1,1,1
springfield,6DFC8E0B,1,1,1
springfield,6E000E6,2,2,1
springfield,6E00B002,1,1,1
springfield,6E034C26,2,2,2
springfield,6E0527B9,1,1,1
springfield,6E05EB03,1,1,1
springfield,6E0B9561,1,1,1
springfield,6E0C2671,3,3,3
springfield,6E0CECB,1,1,1
springfield,6E0DBC92,1,1,1
springfield,6E0EA9F3,1,1,1
springfield,6E0F9E6D,1,1,1
springfield,6E129A3E,1,1,1
springfield,6E12A1C,1,1,1
springfield,6E12D163,1,1,1
springfield,6E143CD9,1,1,1
springfield,6E1466A5,1,1,1
springfield,6E150456,1,1,1
springfield,6E15423,3,3,2
springfield,6E163912,2,2,2
springfield,6E18111B,1,1,1
springfield,6E1A77A6,1,1,1
springfield,6E1AE3E3,3,3,3
springfield,6E1C7FC5,1,1,1
springfield,6E23C354,1,1,1
springfield,6E27CB82,1,1,1
springfield,6E2851D5,1,1,1
springfield,6E2D23D,4,4,4
springfield,6E3389E,1,1,1
springfield,6E36A4CE,1,1,1
springfield,6E36C8BF,1,1,1
springfield,6E38B4AB,1,1,1
springfield,6E3A3773,1,1,1
springfield,6E3A424F,1,1,1
springfield,6E3B8221,1,1,1
springfield,6E3C35C4,1,1,1
springfield,6E3D525F,1,1,1
springfield,6E3D9F2B,1,1,1
springfield,6E3E48EC,2,1,2
springfield,6E3F9A3B,1,1,1
springfield,6E400495,1,1,1
springfield,6E416FAC,1,1,1
springfield,6E4189DC,1,1,1
springfield,6E44190F,1,1,1
springfield,6E47929B,1,1,1
springfield,6E496D0E,1,1,1
springfield,6E4F7C90,2,2,2
springfield,6E559A31,1,1,1
springfield,6E5832E1,1,1,1
springfield,6E588742,1,1,1
springfield,6E58EA41,2,2,2
springfield,6E597FD5,2,2,2
springfield,6E5AC5F,6,8,5
springfield,6E6537CA,1,1,1
springfield,6E67A854,1,1,1
springfield,6E67D14A,1,1,1
springfield,6E685887,1,1,1
springfield,6E6A6586,1,1,1
springfield,6E70EB20,1,1,1
springfield,6E7A2FAB,4,4,1
springfield,6E7BDA8C,1,1,1
springfield,6E7CC62C,1,1,1
springfield,6E7CE3BE,2,2,2
springfield,6E7DEFAE,1,1,1
springfield,6E7EFC4A,2,2,2
springfield,6E7F1492,1,1,1
springfield,6E7F59FF,2,2,2
springfield,6E80FA1,1,1,1
springfield,6E81379D,1,1,1
springfield,6E826B2C,1,1,1
springfield,6E8726FA,1,1,1
springfield,6E8B3CFB,1,1,1
springfield,6E8E01F7,2,2,1
springfield,6E8EE56D,1,1,1
springfield,6E8EE8EA,4,4,3
springfield,6E929D83,5,5,3
springfield,6E92DA1A,1,1,1
springfield,6E970184,1,1,1
springfield,6E9949E5,6,6,1
springfield,6E9BAD9E,2,2,2
springfield,6E9BE5F8,1,1,1
springfield,6E9C54B3,1,1,1
springfield,6E9C9237,1,1,1
springfield,6E9FE70,3,3,2
springfield,6EA51A10,1,1,1
springfield,6EA5648A,1,1,1
springfield,6EA7DCDD,1,1,1
springfield,6EA88BD9,1,1,1
springfield,6EA95CEF,1,1,1
springfield,6EAA75D3,1,1,1
springfield,6EAB951,1,1,1
springfield,6EADF131,2,2,2
springfield,6EB10A12,2,2,2
springfield,6EB4992F,1,1,1
springfield,6EB73F54,1,1,1
springfield,6EB975BB,1,1,1
springfield,6EB9A2E7,4,4,2
springfield,6EBAAB08,1,1,1
springfield,6EC5B4A1,1,1,1
springfield,6EC982F1,1,1,1
springfield,6ECA9494,1,1,1
springfield,6ECC9660,1,1,1
springfield,6ECD8B71,1,1,1
springfield,6ECDD6FB,1,1,1
springfield,6ECE8B24,1,1,1
springfield,6ED24BAD,1,1,1
springfield,6ED2B550,1,1,1
springfield,6ED43067,1,1,1
springfield,6ED50761,2,2,2
springfield,6ED5451A,1,1,1
springfield,6ED71E37,1,1,1
springfield,6EDB7272,1,1,1
springfield,6EDC9578,1,1,1
springfield,6EDF5FF7,1,1,1
springfield,6EE0275F,1,1,1
springfield,6EE17740,1,1,1
springfield,6EE39C35,2,2,2
springfield,6EE416C8,1,1,1
springfield,6EE41F02,1,1,1
springfield,6EE5A325,1,1,1
springfield,6EE71EA5,4,4,3
springfield,6EE7B678,1,1,1
springfield,6EE7C14A,1,1,1
springfield,6EE7E017,1,1,1
springfield,6EE89EAF,1,1,1
springfield,6EE9E183,3,3,2
springfield,6EEA4B5E,1,1,1
springfield,6EEA957B,1,1,1
springfield,6EEE5CD0,1,1,1
springfield,6EF21BCC,1,1,1
springfield,6EF282F0,1,1,1
springfield,6EF6D58A,1,1,1
springfield,6EFA2F46,1,1,1
springfield,6EFBE335,1,1,1
springfield,6F00571D,1,1,1
springfield,6F081768,1,1,1
springfield,6F08F80F,1,1,1
springfield,6F0B825,1,1,1
springfield,6F0BA02F,1,1,1
springfield,6F0E474E,1,1,1
springfield,6F158E48,1,1,1
springfield,6F15EE0C,1,1,1
springfield,6F1DE3BB,1,1,1
springfield,6F1E73D3,2,2,1
springfield,6F1ED159,1,1,1
springfield,6F2176D0,1,1,1
springfield,6F22065E,15,15,9
springfield,6F22370D,1,1,1
springfield,6F22AFBE,1,1,1
springfield,6F22E60B,1,1,1
springfield,6F25A700,1,1,1
springfield,6F26970A,2,2,1
